Log10scanRate,Log10kf,Log10keq,peak flux,half peak potential,half peak transfer coefficient
-3.0,-2.0,-4.666667612092023,-0.1372358261267154,-3.055767444637425e-13,-0.4942607352897975
-3.0,-1.8000000006743975,-4.666667612092023,-0.13742592776402932,-3.055767444637425e-13,-0.4946007168979437
-3.0,-1.600000000261,-4.666667612092023,-0.13766480975891832,-0.005000000000305578,-0.4937814951995102
-3.0,-1.3999999995129109,-4.666667612092023,-0.137964850070945,-0.005000000000305578,-0.49432335135489514
-3.0,-1.200000000330522,-4.666667612092023,-0.13834148944989752,-0.010000000000305577,-0.4937535514439694
-3.0,-1.0,-4.666667612092023,-0.13881394606348926,-0.010000000000305577,-0.49460546680383455
-3.0,-0.8000000001263549,-4.666667612092023,-0.13940607383661682,-0.015000000000305578,-0.49441952741842554
-3.0,-0.5999999999152085,-4.666667612092023,-0.14014738098593504,-0.020000000000305582,-0.49449519330015534
-3.0,-0.3999999999492702,-4.666667612092023,-0.1410742206436925,-0.03000000000030558,-0.49364192544740804
-3.0,-0.19999999998636683,-4.666667612092023,-0.14223115647368792,-0.03500000000030558,-0.4944337315352245
-3.0,0.0,-4.666667612092023,-0.1436724914522074,-0.045000000000305566,-0.49445360779537273
-3.0,0.20000000001065574,-4.666667612092023,-0.145463926138469,-0.060000000000305566,-0.4938005574799844
-3.0,1.0,-4.666667612092023,-0.15793835157856595,-0.14500000000030566,-0.49309670127444477
-3.0,2.0,-4.666667612092023,-0.19575765478718787,-0.3950000000003058,-0.484130594480074
-3.0,3.0,-4.666667612092023,-0.28144007185081965,-0.8850000000003062,-0.4546690416853357
-3.0,4.0,-4.666667612092023,-0.4405578157487852,-1.6100000000002932,-0.4074853921617011
-3.0,5.0,-4.666667612092023,-0.6547875703299183,-2.3500000000002776,-0.37195088374868057
-3.0,6.0,-4.666667612092023,-0.8389137562133826,-2.8600000000002668,-0.35376935764035755
-3.0,1.1999999999996949,-4.666667612092023,-0.16298005374186073,-0.18000000000030567,-0.4921874877876493
-3.0,2.199999999999969,-4.666667612092023,-0.2081358827741788,-0.4700000000003059,-0.4806992873672917
-3.0,3.199999999999996,-4.666667612092023,-0.30688754397081386,-1.015000000000306,-0.44578546076523384
-3.0,4.199999999999999,-4.666667612092023,-0.4810829125657469,-1.76500000000029,-0.399038640082607
-3.0,5.2,-4.666667612092023,-0.6969872991194528,-2.475000000000275,-0.36714226367197683
-3.0,0.3999999999983436,-4.666667612092023,-0.1476842844568719,-0.07500000000030557,-0.49383524863666883
-3.0,1.4000000000000725,-4.666667612092023,-0.1690921924514771,-0.2250000000003057,-0.49013040732402713
-3.0,2.4000000000000727,-4.666667612092023,-0.22264782595331584,-0.5600000000003059,-0.4752060780065199
-3.0,3.4000000000000035,-4.666667612092023,-0.33554454626489283,-1.150000000000303,-0.4371221997667267
-3.0,4.4,-4.666667612092023,-0.5235374076264356,-1.9200000000002864,-0.39104380946986855
-3.0,5.4,-4.666667612092023,-0.7370579226576329,-2.5900000000002725,-0.36285421539060553
-3.0,0.5999999999961848,-4.666667612092023,-0.1504272105348078,-0.0950000000003056,-0.4934334775085168
-3.0,1.5999999999994576,-4.666667612092023,-0.1764571215583512,-0.2700000000003057,-0.4894909617535421
-3.0,2.600000000000003,-4.666667612092023,-0.23953982179684816,-0.655000000000306,-0.469986784296736
-3.0,3.600000000000003,-4.666667612092023,-0.3674583408373041,-1.3000000000002998,-0.42675513711647484
-3.0,4.6000000000000005,-4.666667612092023,-0.5671975627480585,-2.070000000000284,-0.38395610422140136
-3.0,5.6000000000000005,-4.666667612092023,-0.7743532049283445,-2.6900000000002704,-0.35952370429492053
-3.0,0.7999999999998669,-4.666667612092023,-0.15380270602896626,-0.1200000000003056,-0.492727442407002
-3.0,1.799999999999867,-4.666667612092023,-0.1852740804845148,-0.33000000000030577,-0.4866600383606019
-3.0,2.8000000000000047,-4.666667612092023,-0.2590587779773263,-0.7650000000003061,-0.46274858761778465
-3.0,3.7999999999999976,-4.666667612092023,-0.4025442074548176,-1.4500000000002966,-0.41750602413967997
-3.0,4.800000000000001,-4.666667612092023,-0.6112384245969499,-2.2150000000002805,-0.3774670621135537
-3.0,5.800000000000001,-4.666667612092023,-0.8083995738270057,-2.7800000000002685,-0.3564999095457298
-3.0,-2.0,-4.499999678657065,-0.16362087283632926,-3.055767444637425e-13,-0.4941291046989792
-3.0,-1.8000000006743975,-4.499999678657065,-0.16382369783303996,-3.055767444637425e-13,-0.49443065711845857
-3.0,-1.600000000261,-4.499999678657065,-0.1640785926490915,-3.055767444637425e-13,-0.49481481064195687
-3.0,-1.3999999995129109,-4.499999678657065,-0.16439878337313746,-0.005000000000305578,-0.49404977864234045
-3.0,-1.200000000330522,-4.499999678657065,-0.16480077610339133,-0.005000000000305578,-0.49465885145045807
-3.0,-1.0,-4.499999678657065,-0.1653051261008961,-0.010000000000305577,-0.49417264133227323
-3.0,-0.8000000001263549,-4.499999678657065,-0.16593736308189536,-0.015000000000305578,-0.4938764392455126
-3.0,-0.5999999999152085,-4.499999678657065,-0.16672909218098206,-0.020000000000305582,-0.4938164015401638
-3.0,-0.3999999999492702,-4.499999678657065,-0.16771928410942366,-0.02500000000030558,-0.49404615282764286
-3.0,-0.19999999998636683,-4.499999678657065,-0.16895575933264947,-0.03000000000030558,-0.494631929334455
-3.0,0.0,-4.499999678657065,-0.17049685461769656,-0.040000000000305576,-0.4944017198584137
-3.0,0.20000000001065574,-4.499999678657065,-0.1724132360824119,-0.05500000000030557,-0.4934455640896209
-3.0,1.0,-4.499999678657065,-0.18578003355297054,-0.13000000000030562,-0.4933462287897474
-3.0,2.0,-4.499999678657065,-0.2263794030405286,-0.3550000000003058,-0.48636129510411363
-3.0,3.0,-4.499999678657065,-0.3176172653770792,-0.8050000000003061,-0.4599132494023191
-3.0,4.0,-4.499999678657065,-0.4822382259630082,-1.4650000000002965,-0.4155187986458537
-3.0,5.0,-4.499999678657065,-0.6930758117111181,-2.1300000000002823,-0.37955780876061695
-3.0,6.0,-4.499999678657065,-0.8625106166657874,-2.570000000000273,-0.3613373352046911
-3.0,1.1999999999996949,-4.499999678657065,-0.19118999610103632,-0.16500000000030565,-0.4917666758439405
-3.0,2.199999999999969,-4.499999678657065,-0.23964862278730545,-0.42500000000030586,-0.4830779029480943
-3.0,3.199999999999996,-4.499999678657065,-0.3443804594019335,-0.9250000000003062,-0.4515506790968212
-3.0,4.199999999999999,-4.499999678657065,-0.5231210093333293,-1.6050000000002933,-0.40721191168366455
-3.0,5.2,-4.499999678657065,-0.7329499909695975,-2.24000000000028,-0.3746329380981641
-3.0,0.3999999999983436,-4.499999678657065,-0.17478978893033226,-0.06500000000030556,-0.4943658489297302
-3.0,1.4000000000000725,-4.499999678657065,-0.19775176630287952,-0.20000000000030568,-0.4914300144779111
-3.0,2.4000000000000727,-4.499999678657065,-0.2551751842087926,-0.5050000000003059,-0.47880990956044434
-3.0,3.4000000000000035,-4.499999678657065,-0.3743198766259851,-1.0500000000003051,-0.443189869004606
-3.0,4.4,-4.499999678657065,-0.5654730419181354,-1.7450000000002903,-0.3991695061520902
-3.0,5.4,-4.499999678657065,-0.7702561706096689,-2.3350000000002784,-0.37092967123591236
-3.0,0.5999999999961848,-4.499999678657065,-0.1777274728705721,-0.08500000000030558,-0.493531429874174
-3.0,1.5999999999994576,-4.499999678657065,-0.2056606399652601,-0.2450000000003057,-0.489958705949451
-3.0,2.600000000000003,-4.499999678657065,-0.2731972393679442,-0.595000000000306,-0.47353961648015597
-3.0,3.600000000000003,-4.499999678657065,-0.40741428539180535,-1.1850000000003025,-0.4337846658482903
-3.0,4.6000000000000005,-4.499999678657065,-0.6084958159634822,-1.8800000000002877,-0.39193688213073624
-3.0,5.6000000000000005,-4.499999678657065,-0.8044739692362753,-2.425000000000276,-0.3670895861267843
-3.0,0.7999999999998669,-4.499999678657065,-0.18134498526825804,-0.1050000000003056,-0.49356395912797124
-3.0,1.799999999999867,-4.499999678657065,-0.21512821711414615,-0.2950000000003057,-0.4886631132813686
-3.0,2.8000000000000047,-4.499999678657065,-0.2939430234514765,-0.695000000000306,-0.46724509303565714
-3.0,3.7999999999999976,-4.499999678657065,-0.44349864783779597,-1.3200000000002994,-0.4252113816459426
-3.0,4.800000000000001,-4.499999678657065,-0.6513210306630962,-2.010000000000285,-0.3852472651184684
-3.0,5.800000000000001,-4.499999678657065,-0.8352726330105574,-2.5000000000002744,-0.3642907117813665
-3.0,-2.0,-4.333333224199266,-0.19445597046712332,-3.055767444637425e-13,-0.4940106008247812
-3.0,-1.8000000006743975,-4.333333224199266,-0.19467089620694408,-3.055767444637425e-13,-0.4942773321763382
-3.0,-1.600000000261,-4.333333224199266,-0.19494102042396366,-3.055767444637425e-13,-0.4946182086844074
-3.0,-1.3999999995129109,-4.333333224199266,-0.1952803756680671,-0.005000000000305578,-0.49379888111873893
-3.0,-1.200000000330522,-4.333333224199266,-0.1957064812586232,-0.005000000000305578,-0.4943431572734803
-3.0,-1.0,-4.333333224199266,-0.19624116393447374,-0.010000000000305577,-0.4937745897288791
-3.0,-0.8000000001263549,-4.333333224199266,-0.1969115472559293,-0.010000000000305577,-0.4946266835678691
-3.0,-0.5999999999152085,-4.333333224199266,-0.19775123045949225,-0.015000000000305578,-0.4944405000994574
-3.0,-0.3999999999492702,-4.333333224199266,-0.19880167343023972,-0.020000000000305582,-0.4945143682937483
-3.0,-0.19999999998636683,-4.333333224199266,-0.2001137933892499,-0.03000000000030558,-0.49365909418711795
-3.0,0.0,-4.333333224199266,-0.2017497619839899,-0.03500000000030558,-0.49444395643393
-3.0,0.20000000001065574,-4.333333224199266,-0.20378496424179995,-0.045000000000305566,-0.4944525171459264
-3.0,1.0,-4.333333224199266,-0.21799996756428885,-0.1200000000003056,-0.4925531378306562
-3.0,2.0,-4.333333224199266,-0.26122612808943074,-0.32000000000030576,-0.48764738687301756
-3.0,3.0,-4.333333224199266,-0.35748274102549604,-0.7300000000003061,-0.46436545950566416
-3.0,4.0,-4.333333224199266,-0.5257269980993664,-1.3200000000002994,-0.4243877060359937
-3.0,5.0,-4.333333224199266,-0.7300011573558471,-1.9100000000002868,-0.3886631105010124
-3.0,6.0,-4.333333224199266,-0.8836116368730995,-2.280000000000279,-0.3711341197609021
-3.0,1.1999999999996949,-4.333333224199266,-0.2237595786711468,-0.14500000000030566,-0.4928100419139381
-3.0,2.199999999999969,-4.333333224199266,-0.2753275313879245,-0.3850000000003058,-0.4845180249335841
-3.0,3.199999999999996,-4.333333224199266,-0.3853357355469615,-0.8350000000003062,-0.45767701444229886
-3.0,4.199999999999999,-4.333333224199266,-0.5663595147613414,-1.4500000000002966,-0.4155006945692108
-3.0,5.2,-4.333333224199266,-0.7670633292653752,-2.005000000000285,-0.3837578286437375
-3.0,0.3999999999983436,-4.333333224199266,-0.20631004181333626,-0.060000000000305566,-0.49378092418576736
-3.0,1.4000000000000725,-4.333333224199266,-0.23074777248618106,-0.18000000000030567,-0.4917370969660868
-3.0,2.4000000000000727,-4.333333224199266,-0.29179274283462003,-0.4600000000003059,-0.4803182235386667
-3.0,3.4000000000000035,-4.333333224199266,-0.4162651245883676,-0.9500000000003064,-0.44967075438848664
-3.0,4.4,-4.333333224199266,-0.6079529081471984,-1.575000000000294,-0.40758799237252213
-3.0,5.4,-4.333333224199266,-0.8012439641136755,-2.090000000000283,-0.37954677880758825
-3.0,0.5999999999961848,-4.333333224199266,-0.20943289389149766,-0.07500000000030557,-0.49378560775936675
-3.0,1.5999999999994576,-4.333333224199266,-0.23917158849697304,-0.2200000000003057,-0.4906790969636261
-3.0,2.600000000000003,-4.333333224199266,-0.31084565650043505,-0.5400000000003059,-0.4761905014123431
-3.0,3.600000000000003,-4.333333224199266,-0.4501699886686549,-1.0700000000003047,-0.44135884691117117
-3.0,4.6000000000000005,-4.333333224199266,-0.6496662175256037,-1.6900000000002915,-0.4011637204932891
-3.0,5.6000000000000005,-4.333333224199266,-0.8321604184763537,-2.1600000000002817,-0.376606404985306
-3.0,0.7999999999998669,-4.333333224199266,-0.21328044944203034,-0.0950000000003056,-0.493334345586983
-3.0,1.799999999999867,-4.333333224199266,-0.24925337472660625,-0.2650000000003057,-0.4897094090034311
-3.0,2.8000000000000047,-4.333333224199266,-0.3326877249562239,-0.630000000000306,-0.47088628699287716
-3.0,3.7999999999999976,-4.333333224199266,-0.486798495122596,-1.195000000000302,-0.4326537177138915
-3.0,4.800000000000001,-4.333333224199266,-0.6906265999769586,-1.805000000000289,-0.3943978419202041
-3.0,5.800000000000001,-4.333333224199266,-0.8596215986211346,-2.2250000000002803,-0.37357779547255837
-3.0,-2.0,-4.166666710688158,-0.2302104730754511,-3.055767444637425e-13,-0.4939051089756762
-3.0,-1.8000000006743975,-4.166666710688158,-0.23043634029253665,-3.055767444637425e-13,-0.4941378137475193
-3.0,-1.600000000261,-4.166666710688158,-0.23072023571512984,-3.055767444637425e-13,-0.49443908613536525
-3.0,-1.3999999995129109,-4.166666710688158,-0.2310769207119137,-3.055767444637425e-13,-0.4948218712661666
-3.0,-1.200000000330522,-4.166666710688158,-0.23152483078263755,-0.005000000000305578,-0.4940539307199555
-3.0,-1.0,-4.166666710688158,-0.23208694252886974,-0.005000000000305578,-0.49465890202032636
-3.0,-0.8000000001263549,-4.166666710688158,-0.23279182075652885,-0.010000000000305577,-0.49416686311696256
-3.0,-0.5999999999152085,-4.166666710688158,-0.2336748678417693,-0.015000000000305578,-0.4938629350463759
-3.0,-0.3999999999492702,-4.166666710688158,-0.23477979419181286,-0.020000000000305582,-0.49379235272017064
-3.0,-0.19999999998636683,-4.166666710688158,-0.2361603160168497,-0.02500000000030558,-0.4940075303682433
-3.0,0.0,-4.166666710688158,-0.2378820694743866,-0.03000000000030558,-0.4945730960287078
-3.0,0.20000000001065574,-4.166666710688158,-0.2400246991447725,-0.040000000000305576,-0.4943144992305469
-3.0,1.0,-4.166666710688158,-0.2550057928198719,-0.1050000000003056,-0.4931956650248366
-3.0,2.0,-4.166666710688158,-0.3005807060261917,-0.2900000000003057,-0.48796934241086953
-3.0,3.0,-4.166666710688158,-0.40102635039500295,-0.655000000000306,-0.4690939867036321
-3.0,4.0,-4.166666710688158,-0.5706166003081627,-1.1850000000003025,-0.43225991504836403
-3.0,5.0,-4.166666710688158,-0.7651987578592294,-1.6950000000002914,-0.3988758751199191
-3.0,6.0,-4.166666710688158,-0.902332112468166,-2.005000000000285,-0.38187443145086747
-3.0,1.1999999999996949,-4.166666710688158,-0.2610805435334319,-0.13000000000030562,-0.4928252498268439
-3.0,2.199999999999969,-4.166666710688158,-0.31541282536308296,-0.3450000000003058,-0.4862075785033544
-3.0,3.199999999999996,-4.166666710688158,-0.42966258326446827,-0.7500000000003061,-0.46306950696979726
-3.0,4.199999999999999,-4.166666710688158,-0.6103403083155716,-1.2950000000003001,-0.42478859982247336
-3.0,5.2,-4.166666710688158,-0.7990577331600659,-1.7750000000002897,-0.39423153674455985
-3.0,0.3999999999983436,-4.166666710688158,-0.24268403551351825,-0.05000000000030557,-0.4945687958005165
-3.0,1.4000000000000725,-4.166666710688158,-0.2684523122914105,-0.16000000000030565,-0.4922753449456203
-3.0,2.4000000000000727,-4.166666710688158,-0.3326903151354879,-0.41000000000030573,-0.48325785820204853
-3.0,3.4000000000000035,-4.166666710688158,-0.4612052129132713,-0.8550000000003062,-0.455509957848332
-3.0,4.4,-4.166666710688158,-0.6504937844841567,-1.4050000000002976,-0.41719178307869786
-3.0,5.4,-4.166666710688158,-0.8298590810265944,-1.845000000000288,-0.3903840111167044
-3.0,0.5999999999961848,-4.166666710688158,-0.24597421823315255,-0.06500000000030556,-0.4941842810795531
-3.0,1.5999999999994576,-4.166666710688158,-0.27733793345631963,-0.19500000000030568,-0.4916463441331893
-3.0,2.600000000000003,-4.166666710688158,-0.3526162718366173,-0.4850000000003059,-0.47908074336663065
-3.0,3.600000000000003,-4.166666710688158,-0.4954660655864966,-0.9600000000003064,-0.4484682019475002
-3.0,4.6000000000000005,-4.166666710688158,-0.6902319229530982,-1.5050000000002954,-0.41103471191827484
-3.0,5.6000000000000005,-4.166666710688158,-0.8573570948612601,-1.905000000000287,-0.3872779079249116
-3.0,0.7999999999998669,-4.166666710688158,-0.2500295503331081,-0.08500000000030558,-0.4932722460387313
-3.0,1.799999999999867,-4.166666710688158,-0.2879680657777436,-0.2400000000003057,-0.48978203329497605
-3.0,2.8000000000000047,-4.166666710688158,-0.375357222424315,-0.5650000000003059,-0.4747800513025653
-3.0,3.7999999999999976,-4.166666710688158,-0.5321048541000213,-1.0700000000003047,-0.44074330214880103
-3.0,4.800000000000001,-4.166666710688158,-0.7287186065539222,-1.6050000000002933,-0.40442201906570857
-3.0,5.800000000000001,-4.166666710688158,-0.8814860496447203,-1.9600000000002855,-0.3841948637741166
-3.0,-2.0,-4.0,-0.2712729021163683,-3.055767444637425e-13,-0.4938113008280086
-3.0,-1.8000000006743975,-4.0,-0.27150789141785786,-3.055767444637425e-13,-0.4940137310818703
-3.0,-1.600000000261,-4.0,-0.27180327064658794,-3.055767444637425e-13,-0.49427693771179715
-3.0,-1.3999999995129109,-4.0,-0.2721744076530845,-3.055767444637425e-13,-0.49461340456317326
-3.0,-1.200000000330522,-4.0,-0.27264050214012225,-0.005000000000305578,-0.49378880399683756
-3.0,-1.0,-4.0,-0.2732254900854077,-0.005000000000305578,-0.49432281171075687
-3.0,-0.8000000001263549,-4.0,-0.2739591387680225,-0.010000000000305577,-0.49374304180227024
-3.0,-0.5999999999152085,-4.0,-0.2748783549277541,-0.010000000000305577,-0.49458081493026096
-3.0,-0.3999999999492702,-4.0,-0.2760287261830443,-0.015000000000305578,-0.49437478415168057
-3.0,-0.19999999998636683,-4.0,-0.2774663022717517,-0.020000000000305582,-0.49442255229632104
-3.0,0.0,-4.0,-0.27925960522606,-0.03000000000030558,-0.49353307712685557
-3.0,0.20000000001065574,-4.0,-0.2814918221769607,-0.03500000000030558,-0.4942732179626266
-3.0,1.0,-4.0,-0.2971106372833748,-0.09000000000030559,-0.4940190322942665
-3.0,2.0,-4.0,-0.344606538503003,-0.2550000000003057,-0.48976617340045836
-3.0,3.0,-4.0,-0.4480778953758207,-0.5850000000003059,-0.472963760937239
-3.0,4.0,-4.0,-0.6163804251767742,-1.0500000000003051,-0.4409318206727169
-3.0,5.0,-4.0,-0.7983597903204352,-1.485000000000296,-0.4103925397738498
-3.0,6.0,-4.0,-0.9188280754723374,-1.7400000000002904,-0.39448500239614054
-3.0,1.1999999999996949,-4.0,-0.3034467413326173,-0.1150000000003056,-0.4930424731071077
-3.0,2.199999999999969,-4.0,-0.3600175852140535,-0.3050000000003057,-0.4881552081170777
-3.0,3.199999999999996,-4.0,-0.477105617931038,-0.670000000000306,-0.46766650625357414
-3.0,4.199999999999999,-4.0,-0.6545187581485271,-1.1450000000003029,-0.43422250061804996
-3.0,5.2,-4.0,-0.8287364703387288,-1.5500000000002945,-0.4063285447081475
-3.0,0.3999999999983436,-4.0,-0.2842630877273015,-0.045000000000305566,-0.4942225392613415
-3.0,1.4000000000000725,-4.0,-0.31113549844609634,-0.14000000000030566,-0.4930378779875739
-3.0,2.4000000000000727,-4.0,-0.37792217780087023,-0.3650000000003058,-0.48525767458988467
-3.0,3.4000000000000035,-4.0,-0.5088004381765535,-0.7600000000003061,-0.4617331034998569
-3.0,4.4,-4.0,-0.6925642564424748,-1.240000000000301,-0.4272126756145058
-3.0,5.4,-4.0,-0.8560168029635752,-1.6100000000002932,-0.402376055575739
-3.0,0.5999999999961848,-4.0,-0.28769269541683995,-0.060000000000305566,-0.49347110958089435
-3.0,1.5999999999994576,-4.0,-0.32040073835859284,-0.17500000000030566,-0.4916161002185233
-3.0,2.600000000000003,-4.0,-0.398495973771118,-0.43000000000030586,-0.4822241422619373
-3.0,3.600000000000003,-4.0,-0.5428850352209148,-0.8550000000003062,-0.45503381926354575
-3.0,4.6000000000000005,-4.0,-0.7297077056591551,-1.3250000000002993,-0.42160874953224303
-3.0,5.6000000000000005,-4.0,-0.8800800163744817,-1.660000000000292,-0.39933811861738466
-3.0,0.7999999999998669,-4.0,-0.2919209949337154,-0.07500000000030557,-0.49336725758015243
-3.0,1.799999999999867,-4.0,-0.3314780851562102,-0.2100000000003057,-0.4913349757838632
-3.0,2.8000000000000047,-4.0,-0.4218630408296134,-0.5050000000003059,-0.47776782119486727
-3.0,3.7999999999999976,-4.0,-0.5789356325800339,-0.9500000000003064,-0.4484925770672317
-3.0,4.800000000000001,-4.0,-0.7651884292471065,-1.4100000000002977,-0.4154439314803622
-3.0,5.800000000000001,-4.0,-0.9009635128416827,-1.7050000000002912,-0.39643693058091617
-3.0,-2.0,-3.8333334125177294,-0.3178791618563508,0.0049999999996944225,-0.49497848687945833
-3.0,-1.8000000006743975,-3.8333334125177294,-0.3181206781623332,-3.055767444637425e-13,-0.4939019615560224
-3.0,-1.600000000261,-3.8333334125177294,-0.3184242818669535,-3.055767444637425e-13,-0.49413030066276054
-3.0,-1.3999999995129109,-3.8333334125177294,-0.3188057711131988,-3.055767444637425e-13,-0.4944238731301097
-3.0,-1.200000000330522,-3.8333334125177294,-0.3192848934609881,-3.055767444637425e-13,-0.4947964252672098
-3.0,-1.0,-3.8333334125177294,-0.31988627338284714,-0.005000000000305578,-0.4940151186155052
-3.0,-0.8000000001263549,-3.8333334125177294,-0.3206405412541845,-0.005000000000305578,-0.49460331344775466
-3.0,-0.5999999999152085,-3.8333334125177294,-0.3215856839015749,-0.010000000000305577,-0.49408854185607687
-3.0,-0.3999999999492702,-3.8333334125177294,-0.32276863629639563,-0.015000000000305578,-0.49375666561723053
-3.0,-0.19999999998636683,-3.8333334125177294,-0.3242471218324092,-0.020000000000305582,-0.49364969255116375
-3.0,0.0,-3.8333334125177294,-0.3260917289326458,-0.02500000000030558,-0.4938177251894914
-3.0,0.20000000001065574,-3.8333334125177294,-0.3283881735266889,-0.03000000000030558,-0.4943221508533926
-3.0,1.0,-3.8333334125177294,-0.3444626571117572,-0.08000000000030558,-0.49376755584427956
-3.0,2.0,-3.8333334125177294,-0.3932813188583842,-0.2250000000003057,-0.4905957610346463
-3.0,3.0,-3.8333334125177294,-0.4982592415471675,-0.5150000000003059,-0.47711191677937537
-3.0,4.0,-3.8333334125177294,-0.6623676830986986,-0.9200000000003062,-0.44944344444996137
-3.0,5.0,-3.8333334125177294,-0.8292301916661703,-1.2850000000003,-0.42245983488825933
-3.0,6.0,-3.8333334125177294,-0.9332763228232214,-1.4900000000002958,-0.4083717556274367
-3.0,1.1999999999996949,-3.8333334125177294,-0.3509840928486675,-0.1000000000003056,-0.49345363046056034
-3.0,2.199999999999969,-3.8333334125177294,-0.4090634527675615,-0.2700000000003057,-0.4891445200931872
-3.0,3.199999999999996,-3.8333334125177294,-0.5272040811246023,-0.590000000000306,-0.47257508028981166
-3.0,4.199999999999999,-3.8333334125177294,-0.6982657911995074,-1.0000000000003062,-0.44376935603005735
-3.0,5.2,-3.8333334125177294,-0.8559672574569179,-1.3400000000002992,-0.41849285078945003
-3.0,0.3999999999983436,-3.8333334125177294,-0.3312396458401272,-0.040000000000305576,-0.4939837580010585
-3.0,1.4000000000000725,-3.8333334125177294,-0.3588959846725925,-0.12500000000030562,-0.4927735617185509
-3.0,2.4000000000000727,-3.8333334125177294,-0.4273453748780656,-0.32000000000030576,-0.48751865086839663
-3.0,3.4000000000000035,-3.8333334125177294,-0.5585140075168875,-0.670000000000306,-0.4672506631856828
-3.0,4.4,-3.8333334125177294,-0.7335912544826281,-1.0800000000003045,-0.43764878852684364
-3.0,5.4,-3.8333334125177294,-0.8796949957696258,-1.3850000000002978,-0.4156050400895536
-3.0,0.5999999999961848,-3.8333334125177294,-0.33476906486108104,-0.05000000000030557,-0.49413291511187585
-3.0,1.5999999999994576,-3.8333334125177294,-0.36842546217093103,-0.15000000000030564,-0.4930609648601698
-3.0,2.600000000000003,-3.8333334125177294,-0.4482691187339429,-0.3800000000003058,-0.48443743947454054
-3.0,3.600000000000003,-3.8333334125177294,-0.5918280219243858,-0.7500000000003061,-0.4620949331370379
-3.0,4.6000000000000005,-3.8333334125177294,-0.7676073832758887,-1.155000000000303,-0.4319701431099191
-3.0,5.6000000000000005,-3.8333334125177294,-0.9003973541375978,-1.4250000000002971,-0.4129223974545165
-3.0,0.7999999999998669,-3.8333334125177294,-0.33912096870006697,-0.06500000000030556,-0.49361216555242654
-3.0,1.799999999999867,-3.8333334125177294,-0.3798088536448913,-0.18500000000030567,-0.49190418740159236
-3.0,2.8000000000000047,-3.8333334125177294,-0.4719102141579726,-0.4450000000003059,-0.481014517976059
-3.0,3.7999999999999976,-3.8333334125177294,-0.626651639362327,-0.8350000000003062,-0.45584202860179573
-3.0,4.800000000000001,-3.8333334125177294,-0.7996599080087207,-1.2200000000003015,-0.42755659259319034
-3.0,5.800000000000001,-3.8333334125177294,-0.9181885182203112,-1.4600000000002964,-0.4104932002345468
-3.0,-2.0,-3.6666666041827893,-0.3700203443898448,0.0049999999996944225,-0.49490575370485523
-3.0,-1.8000000006743975,-3.6666666041827893,-0.3702649327063266,0.0049999999996944225,-0.4950536858068545
-3.0,-1.600000000261,-3.6666666041827893,-0.3705724308253233,-3.055767444637425e-13,-0.49399834580162494
-3.0,-1.3999999995129109,-3.6666666041827893,-0.3709588271905663,-3.055767444637425e-13,-0.4942524959522875
-3.0,-1.200000000330522,-3.6666666041827893,-0.37144412981565095,-3.055767444637425e-13,-0.4945754485795594
-3.0,-1.0,-3.6666666041827893,-0.3720532924598429,-0.005000000000305578,-0.49373248613031173
-3.0,-0.8000000001263549,-3.6666666041827893,-0.3728173593760575,-0.005000000000305578,-0.49424532514685826
-3.0,-0.5999999999152085,-3.6666666041827893,-0.3737748359195637,-0.005000000000305578,-0.49488643038624336
-3.0,-0.3999999999492702,-3.6666666041827893,-0.3749733039929799,-0.010000000000305577,-0.4944366419456968
-3.0,-0.19999999998636683,-3.6666666041827893,-0.3764712893912896,-0.015000000000305578,-0.49418331064209076
-3.0,0.0,-3.6666666041827893,-0.3783403667504705,-0.020000000000305582,-0.4941713333379163
-3.0,0.20000000001065574,-3.6666666041827893,-0.3806674469402388,-0.02500000000030558,-0.4944544865880339
-3.0,1.0,-3.6666666041827893,-0.3969571418070851,-0.07000000000030558,-0.4936808170789418
-3.0,2.0,-3.6666666041827893,-0.4463195118460839,-0.19500000000030568,-0.49168882270638603
-3.0,3.0,-3.6666666041827893,-0.5509393765718741,-0.4500000000003059,-0.4803989334769061
-3.0,4.0,-3.6666666041827893,-0.7078092212437137,-0.7950000000003061,-0.45776847762624545
-3.0,5.0,-3.6666666041827893,-0.8576015742400221,-1.0950000000003042,-0.4349970091150261
-3.0,6.0,-3.6666666041827893,-0.9458551574952238,-1.2600000000003009,-0.4225022344434748
-3.0,1.1999999999996949,-3.6666666041827893,-0.4035638908120067,-0.08500000000030558,-0.4940546121656948
-3.0,2.199999999999969,-3.6666666041827893,-0.4622071698568235,-0.2350000000003057,-0.490405019062496
-3.0,3.199999999999996,-3.6666666041827893,-0.5792574355643161,-0.5150000000003059,-0.47668066920698093
-3.0,4.199999999999999,-3.6666666041827893,-0.7408776218639553,-0.8650000000003062,-0.45235677364832766
-3.0,5.2,-3.6666666041827893,-0.8806660936231729,-1.1400000000003032,-0.4314360029191428
-3.0,0.3999999999983436,-3.6666666041827893,-0.3835571380338716,-0.03500000000030558,-0.4938455278056255
-3.0,1.4000000000000725,-3.6666666041827893,-0.41157579671197775,-0.1050000000003056,-0.4939652985505245
-3.0,2.4000000000000727,-3.6666666041827893,-0.4805513755966146,-0.2800000000003057,-0.4888423937277514
-3.0,3.4000000000000035,-3.6666666041827893,-0.609588987898775,-0.5800000000003059,-0.4731905502154272
